Mobile,Route,Community,Stop,Address,Longitude,Latitude,Date,Day,Frequency,Start,End,Timetable
Norfolk,DER326,Sedgeford/snettis,BLOSSOM END,"BLOSSOM END, Sedgeford/snettis",0.4945632350471147,52.87398714901314,2017-10-18,Wednesday,1,16:30,16:45,
Norfolk,DER326,Sedgeford/snettis,SAFFRONSIDE,"SAFFRONSIDE, Sedgeford/snettis",0.5140823466938422,52.87923120875168,2017-10-18,Wednesday,1,16:50,17:10,
Norfolk,DER422,Westacre,THE WARREN,"THE WARREN, Westacre",0.6478579993321901,52.708185308954036,2017-10-12,Thursday,1,09:55,10:10,
Norfolk,DER422,Westacre,COUNCIL BUNGALOWS,"COUNCIL BUNGALOWS, Westacre",0.6317967768867147,52.70552171228923,2017-10-12,Thursday,1,10:15,10:35,
Norfolk,DER422,"East walton, montessori school","MONTESSORI SCHOOL, COMMON LANE","MONTESSORI SCHOOL, COMMON LANE, East walton, montessori school",0.573911953319557,52.71934635276728,2017-10-12,Thursday,1,10:45,11:05,
Norfolk,DER422,Gayton thorpe,CHURCH CROSSROADS,"CHURCH CROSSROADS, Gayton thorpe",0.5828239824040471,52.73708289349697,2017-10-12,Thursday,1,11:15,11:35,
Norfolk,DER422,Gayton,CHURCH FARM BARNS (CAR PARK),"CHURCH FARM BARNS (CAR PARK), Gayton",0.5627830293025919,52.74294915820972,2017-10-12,Thursday,1,11:40,12:10,
Norfolk,DER422,Gayton,GRIMSTON ROAD LAY-BY,"GRIMSTON ROAD LAY-BY, Gayton",0.5609004696605192,52.74596624112722,2017-10-12,Thursday,1,12:15,12:30,
Norfolk,DER422,Gayton,GROVE GARDENS,"GROVE GARDENS, Gayton",0.5593200686082165,52.74630610523747,2017-10-12,Thursday,1,12:35,13:00,
Norfolk,DER422,Gayton,LIME GROVE,"LIME GROVE, Gayton",0.5597181759343168,52.745766973607196,2017-10-12,Thursday,1,13:00,13:15,
Norfolk,DER422,Gayton,HILLS CRESCENT,"HILLS CRESCENT, Gayton",0.5557658647981703,52.74381104056565,2017-10-12,Thursday,1,14:25,14:40,
Norfolk,DER422,Gayton,ST NICHOLAS CLOSE,"ST NICHOLAS CLOSE, Gayton",0.5582046796556112,52.74067413128069,2017-10-12,Thursday,1,14:45,15:15,
Norfolk,DER422,Gayton,BIRCH ROAD/HAWTHORN ROAD,"BIRCH ROAD/HAWTHORN ROAD, Gayton",0.5527136120869421,52.741278086558324,2017-10-12,Thursday,1,15:20,15:35,
Norfolk,DER422,Gayton,SPRINGVALE 2,"SPRINGVALE 2, Gayton",0.5515211137654652,52.7431831148079,2017-10-12,Thursday,1,15:40,16:00,
Norfolk,DER422,Gayton,LANSDOWNE CLOSE,"LANSDOWNE CLOSE, Gayton",0.5512971526919691,52.744168076271315,2017-10-12,Thursday,1,16:05,16:20,
Norfolk,DER427,"Castle rising, alms houses","ALMS HOUSES, CASTLE RISING","ALMS HOUSES, CASTLE RISING, Castle rising, alms houses",0.47066092668932386,52.79570044375064,2017-10-19,Thursday,1,09:35,10:00,
Norfolk,DER427,South wootton,POPLAR DRIVE/LARCH CLOSE,"POPLAR DRIVE/LARCH CLOSE, South wootton",0.4407365434400973,52.77630413794279,2017-10-19,Thursday,1,10:10,10:25,
Norfolk,DER427,South wootton,OAK AVE,"OAK AVE, South wootton",0.44111946567129584,52.777582094159655,2017-10-19,Thursday,1,10:30,10:50,
Norfolk,DER427,South wootton,MAPEL DRIVE/WILLOW ROAD,"MAPEL DRIVE/WILLOW ROAD, South wootton",0.4426540337312556,52.77956467445516,2017-10-19,Thursday,1,10:55,11:10,
Norfolk,DER427,South wootton,MEADOW ROAD,"MEADOW ROAD, South wootton",0.43280774116335136,52.7787689835689,2017-10-19,Thursday,1,11:15,11:40,
Norfolk,DER427,South wootton,SANDY LANE,"SANDY LANE, South wootton",0.45401352898426983,52.77509496150577,2017-10-19,Thursday,1,11:50,12:10,
Norfolk,DER427,Kings lynn,LISBON COURT,"LISBON COURT, Kings lynn",0.42325667944052564,52.76913645103528,2017-10-19,Thursday,1,13:20,13:40,
Norfolk,DER427,Kings lynn,MR BEE'S NURSERY,"MR BEE'S NURSERY, Kings lynn",0.41899897008293546,52.770689057320794,2017-10-19,Thursday,1,13:45,14:00,
